id,health_and_social_index,employment_and_social_index,working_life_sub_index,social_status_sub_index,health_sub_index
11041023,-0.51932919,-0.61259371,-0.99997145,-0.14301378,-0.16147083
11041027,-0.54205537,-0.39418179,-1.0055414,0.27007198,-0.65448868
11041128,-0.17618002,-0.056212489,-0.26160091,0.15671892,-0.35911492
11051229,0.26563197,0.73310685,0.65205503,0.71578515,-0.7546944
11051330,0.75511664,0.82546139,0.87965351,0.66050297,0.40480787
11051331,1.1165138,1.0855973,0.93846637,1.0870551,0.89054328
11051332,0.75647545,1.18004,1.1316389,1.0700949,-0.30828384
12103115,-1.40496,-1.3224877,-1.2814338,-1.1860808,-1.1992115
12103116,-0.68864423,-0.70049542,-0.94082206,-0.36617127,-0.46223357
12103117,-0.83254218,-1.0684875,-1.314898,-0.67869967,-0.10932892
12103218,-0.85734248,-0.57775736,-0.67367613,-0.40431097,-1.1913465
12103219,-0.52191108,-0.5492487,-1.1618649,0.13706955,-0.28177592
12103220,0.051787406,-0.11729443,-0.30510733,0.086257868,0.39679721
12214125,0.95702946,0.85353982,0.78261298,0.80993259,0.91661429
12214126,-1.1107436,-0.96201116,-1.0451154,-0.74981743,-1.1103663
12214421,-0.92677283,-0.55912602,-0.96950251,-0.073721983,-1.3993316
12214422,-1.3495755,-1.3021926,-1.2888421,-1.1408056,-1.0850236
12214423,-0.31485263,-0.20410667,-0.75517499,0.37435013,-0.41679144
12214424,-1.0449548,-0.93107921,-1.2135307,-0.52368891,-0.97666162
12214527,0.46961251,0.46077111,0.67957902,0.18013369,0.34582049
12224229,1.4524612,1.3571489,1.3058664,1.2263196,1.2609257
12224230,1.4305251,1.2214794,1.3576715,0.92138064,1.4636674
12231101,1.3150574,1.2651607,1.2824148,1.0781384,1.062699
12231102,1.2685897,1.3376062,1.4860029,1.00972,0.77635545
12301203,-0.19554047,0.068114042,-0.047089621,0.17417768,-0.67327726
12301204,1.1319561,0.96434075,1.0002719,0.79900748,1.1678567
12301205,1.0912151,1.0498139,1.0439781,0.91477817,0.88326091
12301206,1.1140928,1.2155373,1.2371792,1.030786,0.60623878
12302107,0.92705435,1.0148135,0.92839539,0.96505684,0.5051592
12302108,-0.70874596,-1.0188465,-1.2516035,-0.64937353,0.1317182
12302109,-2.078227,-1.7117505,-1.9545203,-1.2392858,-2.2513714
12302110,-1.0622431,-0.80872494,-1.2410356,-0.26789379,-1.2637335
12302211,0.86828452,0.56421745,0.64312631,0.40959787,1.2505847
12302212,-1.3683444,-1.5301149,-0.99185848,-1.8630496,-0.70939791
12304313,-0.078307956,0.075264081,-0.02248342,0.16291212,-0.36392128
12304314,0.5718202,0.42108527,0.47290507,0.31276125,0.72246575
